Quantity,Price,DiscountApplied(%),TotalAmount,Day,Month,Year,Hour,PaymentCash,PaymentCredit,PaymentDebit,PaymentPayPal,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_HomeDecor
4,34.00103608,1.782079465,133.5804424,24,10,2023,14,0,1,0,0,0,0,1,0
3,41.07524505,4.67407689,117.4660695,26,9,2023,1,0,1,0,0,0,0,0,1
1,44.29471452,8.997160493,40.30944796,12,3,2024,5,0,1,0,0,0,0,0,1
5,25.56315617,11.98641888,112.495246,31,1,2024,7,0,0,0,1,0,0,0,1
1,53.99313362,11.34081488,47.86987229,3,5,2023,23,0,1,0,0,0,0,1,0
1,90.52893016,12.27968832,79.41225969,4,10,2023,19,0,0,1,0,0,0,0,1
2,51.28534924,2.804469271,99.69413476,20,5,2023,18,0,0,1,0,0,0,1,0
4,12.50680245,14.97813875,42.5340649,4,8,2023,13,0,0,0,1,0,0,0,1
6,42.70615464,9.0101103,233.149698,26,6,2023,10,1,0,0,0,0,1,0,0
8,46.28280337,7.364924054,342.9928804,17,4,2024,19,0,0,1,0,0,0,1,0
3,35.50110833,16.38998442,89.04744661,29,11,2023,5,0,1,0,0,1,0,0,0
1,36.63758051,19.96546487,29.32271724,4,5,2023,23,1,0,0,0,0,1,0,0
3,27.90332178,6.25356064,78.4751119,4,8,2023,8,0,1,0,0,0,1,0,0
3,96.10087544,12.89161487,251.1357621,16,2,2024,7,0,0,0,1,0,0,1,0
5,57.64997061,15.62727154,243.2042658,14,6,2023,10,0,1,0,0,0,1,0,0
4,58.30846967,3.851507307,224.2508588,7,1,2024,14,0,1,0,0,0,1,0,0
4,48.30431517,6.363990717,180.9209321,24,6,2023,13,0,1,0,0,0,1,0,0
9,65.5227348,7.411442601,545.9989943,19,5,2023,18,1,0,0,0,1,0,0,0
7,48.09402917,15.75552545,283.6159351,11,6,2023,2,0,0,1,0,0,0,1,0
4,72.00678987,18.90755912,233.568254,12,5,2023,7,0,1,0,0,1,0,0,0
3,17.93914008,19.4735703,43.33724707,28,4,2024,0,0,0,0,1,0,0,0,1
6,12.67121427,16.94655369,63.14328082,1,3,2024,1,0,0,0,1,0,0,0,1
3,60.61838087,11.43075646,161.0677242,3,10,2023,21,1,0,0,0,0,0,0,1
6,76.06862741,1.271481012,450.6085755,17,12,2023,21,0,0,0,1,0,0,1,0
9,70.21125988,12.57965966,552.4103011,8,6,2023,23,0,0,1,0,0,1,0,0
6,45.87790096,13.74053589,237.4441891,5,12,2023,19,0,1,0,0,0,0,0,1
4,10.2895096,14.78346337,35.07345486,28,7,2023,22,1,0,0,0,1,0,0,0
5,20.87278712,11.33777924,92.53138299,24,3,2024,19,0,0,0,1,1,0,0,0
6,45.28276235,12.94279539,236.5314424,25,8,2023,18,0,0,1,0,0,0,1,0
3,69.79209908,3.469695589,202.1115771,21,4,2024,17,0,1,0,0,0,1,0,0
8,38.08406151,1.320690752,300.6487107,8,11,2023,11,0,1,0,0,1,0,0,0
4,57.84394517,3.296963506,223.7474056,26,12,2023,12,0,0,0,1,0,1,0,0
8,25.79723811,0.160906328,206.0458298,26,10,2023,6,0,1,0,0,1,0,0,0
3,25.26087741,18.43367292,61.81310968,6,6,2023,21,0,0,0,1,0,0,0,1
7,76.84962506,6.200403837,504.5924657,9,3,2024,7,0,1,0,0,0,1,0,0
9,49.45559183,12.90746992,387.6491357,21,6,2023,10,0,0,1,0,1,0,0,0
4,95.41321984,16.59145401,318.3311174,2,12,2023,11,1,0,0,0,0,1,0,0
8,29.01719003,3.604826803,223.7693647,15,6,2023,8,0,1,0,0,1,0,0,0
3,50.29858693,4.245011779,144.490218,9,2,2024,17,0,1,0,0,0,0,1,0
7,26.9457883,2.614589904,183.6888651,3,11,2023,9,0,0,1,0,0,0,1,0
3,33.03591314,19.52416064,79.75778517,1,9,2023,15,0,0,0,1,0,0,1,0
7,67.60522613,14.45017985,404.8530456,29,9,2023,6,0,0,0,1,0,0,0,1
6,91.86671126,14.16964048,473.0971713,8,7,2023,13,0,1,0,0,0,0,1,0
2,21.55836283,12.36329397,37.78607811,30,8,2023,23,1,0,0,0,0,0,1,0
3,21.66268268,18.11287709,53.21684279,1,8,2023,12,0,1,0,0,0,0,0,1
6,95.72180694,0.868074477,569.3452222,24,5,2023,9,0,0,0,1,0,0,0,1
4,76.26485791,12.96455231,265.509842,9,7,2023,21,0,0,1,0,0,1,0,0
6,38.15411369,7.139244056,212.5811904,29,12,2023,17,0,1,0,0,0,1,0,0
1,46.62396726,16.89741054,38.7457241,21,11,2023,5,1,0,0,0,1,0,0,0
1,81.00081028,0.444863803,80.640467,26,2,2024,8,0,0,1,0,0,1,0,0
3,72.89392697,8.135991204,200.8898505,11,3,2024,8,1,0,0,0,0,1,0,0
8,64.8564137,2.097901246,507.9663215,26,2,2024,23,0,0,1,0,0,0,1,0
8,87.82459061,14.98326831,597.3247725,15,5,2023,10,0,0,0,1,1,0,0,0
4,38.11682773,14.92589076,129.7102066,29,11,2023,16,0,0,0,1,0,0,1,0
6,29.01305677,12.52379617,152.2771241,9,3,2024,6,0,0,0,1,0,0,1,0
8,46.8805698,7.686982969,346.2149471,22,2,2024,10,0,0,0,1,0,0,0,1
7,10.67223086,16.73824403,62.20120772,27,9,2023,21,0,0,0,1,0,0,1,0
7,55.65577276,6.717131904,363.4211076,18,2,2024,20,0,0,1,0,0,0,1,0
4,42.87087903,13.38267305,148.5344378,1,7,2023,18,1,0,0,0,1,0,0,0
9,21.87379188,15.84273057,165.6754737,22,11,2023,5,0,0,1,0,1,0,0,0
6,88.79372683,4.562702736,508.4539982,16,9,2023,16,0,0,0,1,0,0,1,0
3,27.49732789,2.704718378,80.26080781,2,1,2024,3,0,0,0,1,0,0,1,0
5,73.53679223,4.991538013,349.3308765,4,12,2023,0,0,0,0,1,0,0,1,0
5,73.51505201,9.199190582,333.7613114,6,1,2024,12,0,0,0,1,0,1,0,0
5,13.83310183,0.466106039,68.84312456,24,3,2024,9,1,0,0,0,0,0,1,0
8,48.48772967,8.037412587,356.7245663,8,7,2023,6,0,0,1,0,0,1,0,0
9,52.87378563,1.871850734,466.9566056,7,10,2023,11,0,1,0,0,1,0,0,0
9,83.5770481,7.227498744,697.828662,5,10,2023,13,0,0,0,1,0,1,0,0
6,66.19982904,17.13111434,329.1543638,15,1,2024,0,0,1,0,0,1,0,0,0
6,15.69906903,8.630070446,86.06536986,17,3,2024,23,0,0,0,1,1,0,0,0
9,50.3893081,12.90285887,394.9888212,16,11,2023,0,0,0,0,1,0,0,1,0
4,37.07691866,11.058318,131.9073404,3,4,2024,3,0,0,0,1,0,1,0,0
6,25.38531306,2.236275782,148.9057647,29,12,2023,17,0,0,0,1,1,0,0,0
4,34.84385992,6.23495987,130.6854369,8,5,2023,13,0,0,0,1,0,1,0,0
1,85.61998299,19.56176451,68.87120354,10,3,2024,16,0,1,0,0,0,1,0,0
7,65.79983641,18.53606743,375.2219405,12,1,2024,18,0,1,0,0,0,1,0,0
6,49.18813782,12.56046315,258.0592794,18,7,2023,2,0,1,0,0,1,0,0,0
9,74.84385807,3.247856286,651.7173341,10,2,2024,10,1,0,0,0,0,1,0,0
7,97.14002105,17.72398382,559.4605761,6,6,2023,9,1,0,0,0,0,0,1,0
7,93.44487794,10.66373784,584.3611279,16,11,2023,4,0,0,1,0,0,0,0,1
2,18.71697995,8.080993699,34.40892397,24,10,2023,20,0,0,1,0,1,0,0,0
9,39.90513462,5.714494528,338.622821,3,11,2023,21,0,1,0,0,1,0,0,0
9,38.18147023,4.612166348,327.7842958,25,1,2024,20,0,0,1,0,1,0,0,0
6,59.84624699,18.56301308,292.421882,11,2,2024,0,0,1,0,0,0,1,0,0
3,18.13720807,8.391203801,49.84583393,23,8,2023,7,0,0,1,0,1,0,0,0
1,92.95466308,1.009810132,92.01599747,18,12,2023,15,0,1,0,0,0,1,0,0
4,80.42751166,17.05320484,266.8481734,3,1,2024,3,1,0,0,0,0,0,0,1
3,21.0491258,4.223801141,60.48015776,8,2,2024,11,0,1,0,0,0,0,1,0
1,32.88416628,8.679369278,30.03002805,9,2,2024,10,0,0,1,0,0,1,0,0
3,22.87572403,11.82478455,60.51215683,1,1,2024,1,1,0,0,0,1,0,0,0
4,52.98902824,13.12407684,184.1388298,22,1,2024,9,1,0,0,0,0,0,0,1
8,90.1109752,19.69401151,578.916075,1,4,2024,0,0,1,0,0,0,0,0,1
9,68.01641916,4.449746192,584.9087503,5,5,2023,14,0,0,0,1,0,0,0,1
3,64.49739314,5.900479492,182.0752131,12,5,2023,1,0,0,1,0,0,1,0,0
6,16.70421888,13.16225269,87.03340431,5,2,2024,4,1,0,0,0,0,1,0,0
5,91.56650285,8.650216176,418.229012,21,4,2024,18,0,1,0,0,1,0,0,0
6,35.26808025,7.868002384,194.9591211,30,12,2023,1,1,0,0,0,0,0,0,1
4,91.01209823,14.17521424,312.4437533,29,1,2024,8,0,1,0,0,0,0,1,0
6,50.86243425,8.583218103,278.9808035,5,11,2023,19,0,0,0,1,0,0,1,0
7,57.59020108,9.691403753,364.0623152,30,7,2023,10,0,1,0,0,1,0,0,0
9,64.44995124,1.581582325,570.8755998,17,10,2023,1,0,0,1,0,0,0,0,1
7,35.96585895,9.950094484,226.710554,12,7,2023,23,1,0,0,0,0,0,1,0
6,85.2000214,14.11146887,439.0622814,30,6,2023,14,1,0,0,0,1,0,0,0
1,96.2514463,1.815559899,94.50394364,19,8,2023,2,0,0,1,0,0,0,1,0
2,35.51478129,0.783860761,70.47278971,13,1,2024,5,0,0,1,0,0,0,1,0
1,10.01264756,14.52364851,8.558445824,20,7,2023,14,0,0,0,1,0,1,0,0
9,57.3051615,2.081629071,505.0105254,29,3,2024,3,1,0,0,0,0,1,0,0
9,63.35643958,5.896052553,536.5881954,19,2,2024,16,0,1,0,0,0,0,0,1
7,15.71418273,13.04568987,95.64911432,19,2,2024,15,1,0,0,0,0,0,0,1
2,70.56054766,17.00777376,117.1195387,30,9,2023,2,0,0,0,1,0,0,0,1
6,36.28595315,7.439997942,201.5176739,31,1,2024,16,1,0,0,0,0,0,1,0
4,96.28001115,14.40865031,329.6294441,25,8,2023,14,0,0,1,0,1,0,0,0
1,80.32733829,12.20326776,70.52477812,8,5,2023,10,0,0,1,0,0,0,1,0
1,16.53233241,11.95350762,14.5561388,17,6,2023,23,1,0,0,0,1,0,0,0
5,95.89321136,2.55720866,467.2051093,22,8,2023,19,0,0,1,0,1,0,0,0
2,30.45059371,6.359067159,57.02844001,30,7,2023,18,0,1,0,0,0,0,0,1
4,81.84945119,0.605175806,325.4164725,15,6,2023,22,0,1,0,0,1,0,0,0
1,67.89522657,11.46056515,60.11404989,14,8,2023,8,0,0,1,0,0,0,0,1
4,58.26696844,10.2178606,209.2533233,5,1,2024,16,0,1,0,0,0,1,0,0
6,93.9397224,13.31464531,488.5918894,12,8,2023,15,0,1,0,0,1,0,0,0
4,64.52878184,2.246639173,252.3162118,1,11,2023,15,0,0,1,0,0,1,0,0
1,87.28510703,18.12957116,71.46069144,16,11,2023,21,1,0,0,0,0,0,1,0
7,84.49283227,17.22876728,489.5503118,21,9,2023,14,1,0,0,0,0,0,1,0
2,70.49577441,13.5012754,121.9558915,2,5,2023,8,0,0,0,1,0,1,0,0
9,54.1330271,4.412290346,465.7006869,26,9,2023,16,0,0,1,0,0,0,0,1
3,18.83399665,12.51602978,49.43018408,19,2,2024,4,0,1,0,0,0,1,0,0
8,23.85953571,18.72338175,155.13779,20,5,2023,1,0,1,0,0,0,1,0,0
8,57.95274527,8.849828937,422.5922116,26,1,2024,21,0,0,0,1,0,0,1,0
3,39.89856408,6.136859771,112.3501355,21,11,2023,8,0,1,0,0,1,0,0,0
4,28.70627384,11.85139127,101.216724,23,5,2023,7,1,0,0,0,1,0,0,0
2,97.03780261,0.459808947,193.1832282,8,12,2023,12,0,0,1,0,0,0,0,1
4,87.2750279,17.75890054,287.10377,15,12,2023,8,0,0,0,1,0,0,0,1
9,48.72557165,6.854776826,408.4698821,3,11,2023,6,1,0,0,0,0,0,1,0
2,88.39805591,19.0676363,143.0852722,5,12,2023,9,0,1,0,0,0,0,0,1
3,15.35156129,18.78675471,37.40250338,11,7,2023,19,0,0,0,1,1,0,0,0
4,18.93046983,1.029756315,74.9421285,27,12,2023,5,0,0,0,1,0,1,0,0
5,95.3234501,18.83264712,386.8576056,17,9,2023,15,0,1,0,0,1,0,0,0
1,71.99191771,12.70835926,62.84292617,20,3,2024,15,0,0,0,1,0,0,1,0
7,78.78798772,14.1639206,473.3996378,22,9,2023,11,1,0,0,0,0,0,1,0
7,84.96013902,18.34137226,485.6409855,25,5,2023,5,0,0,0,1,0,0,1,0
9,14.79014511,5.928529641,125.2197627,16,6,2023,19,1,0,0,0,0,0,1,0
4,74.60359727,9.477098054,270.1333648,19,2,2024,5,0,0,0,1,1,0,0,0
6,42.1120117,5.837331705,237.9227634,12,6,2023,19,0,0,1,0,1,0,0,0
2,83.62006998,4.487773594,159.7347811,25,5,2023,9,0,0,1,0,0,1,0,0
4,44.89201218,18.89341977,145.6415035,17,3,2024,13,0,1,0,0,0,0,0,1
2,79.08528323,5.089213218,150.1209291,6,1,2024,4,1,0,0,0,0,1,0,0
5,91.11617999,3.612655557,439.1223312,13,5,2023,20,0,0,0,1,1,0,0,0
7,40.53615392,9.138471175,257.8223842,19,4,2024,16,1,0,0,0,0,0,1,0
1,52.24285379,19.81172424,41.89264366,5,1,2024,22,0,0,1,0,0,0,0,1
7,58.36819051,1.483148937,402.5175232,7,12,2023,15,1,0,0,0,0,1,0,0
6,71.90582054,16.48925769,360.294507,16,7,2023,8,0,0,1,0,1,0,0,0
6,85.96946993,6.570307216,481.9260698,3,6,2023,19,0,1,0,0,1,0,0,0
8,28.93509831,8.751572169,211.2225784,28,11,2023,16,0,0,1,0,0,0,0,1
8,95.10751624,14.66392437,649.2881759,4,5,2023,7,0,0,0,1,1,0,0,0
6,80.70239199,8.273800988,444.1514201,20,1,2024,1,0,0,1,0,1,0,0,0
3,22.55809593,4.606469671,64.55689224,26,8,2023,5,1,0,0,0,0,1,0,0
5,40.22557869,18.28727892,164.3470746,11,11,2023,11,0,0,0,1,0,0,0,1
2,32.62266456,17.13603584,54.06486613,21,8,2023,16,0,0,0,1,0,0,1,0
5,24.31201401,4.761284292,115.7722496,4,9,2023,3,0,0,1,0,0,0,1,0
9,68.02600148,12.20421916,537.5156326,18,10,2023,3,1,0,0,0,0,0,1,0
1,15.9214476,18.92469159,12.90836275,17,11,2023,12,0,0,1,0,0,0,0,1
5,63.88936917,3.080964153,309.604803,15,2,2024,10,0,1,0,0,0,0,0,1
6,84.49411108,3.404793927,489.7035643,9,8,2023,22,1,0,0,0,0,1,0,0
7,42.57050855,2.656142045,290.0784276,10,1,2024,21,1,0,0,0,0,0,0,1
9,54.07063219,5.249629384,461.0891196,13,2,2024,16,0,0,1,0,1,0,0,0
6,22.97284197,6.440536292,128.9596065,12,2,2024,14,1,0,0,0,0,0,1,0
5,74.83685672,0.367356442,372.8096935,26,5,2023,15,0,1,0,0,1,0,0,0
7,91.78714637,17.47897579,530.2058529,27,12,2023,14,0,0,0,1,1,0,0,0
1,75.94860352,12.67346484,66.32328396,11,2,2024,7,0,1,0,0,1,0,0,0
5,21.06933775,14.04064187,90.55533745,15,9,2023,1,0,0,0,1,1,0,0,0
2,41.0914356,14.90718115,69.93172172,1,2,2024,10,0,1,0,0,0,0,1,0
4,25.587945,1.245691823,101.0767922,25,6,2023,18,0,0,0,1,0,0,1,0
7,63.04915276,19.50573014,355.2566862,13,9,2023,15,0,0,0,1,1,0,0,0
5,75.02536517,1.7823294,368.4408301,15,1,2024,4,0,1,0,0,0,1,0,0
6,97.77824559,2.873196715,569.8133055,3,4,2024,7,0,1,0,0,1,0,0,0
2,55.26254839,16.23382483,92.58264618,6,6,2023,19,1,0,0,0,0,0,0,1
3,67.35486153,10.82745496,180.1861327,10,10,2023,1,1,0,0,0,0,0,1,0
7,19.5917347,14.5521838,117.1849662,14,3,2024,16,0,0,1,0,1,0,0,0
2,23.97281229,7.352305611,44.42051573,5,12,2023,0,1,0,0,0,0,0,0,1
6,30.85251814,1.606410027,182.1414011,8,5,2023,18,0,0,1,0,1,0,0,0
5,14.88972698,10.74628568,66.44817192,2,12,2023,14,0,1,0,0,0,0,0,1
1,46.7358579,0.987635186,46.27427812,14,12,2023,9,0,0,0,1,0,0,0,1
4,95.60713763,1.477141789,376.7795386,1,11,2023,13,0,1,0,0,0,0,0,1
2,68.76262022,1.81521014,135.0288683,11,5,2023,11,1,0,0,0,0,0,0,1
4,49.24297668,4.75763848,187.6006955,19,7,2023,10,1,0,0,0,0,0,1,0
1,54.449174,1.961977275,53.38089358,1,6,2023,5,0,0,0,1,0,0,1,0
2,23.1962722,15.004203,39.43171286,19,1,2024,8,0,0,1,0,0,1,0,0
8,18.7066668,14.19734834,128.4065292,20,3,2024,10,0,0,0,1,1,0,0,0
6,33.31267615,8.307618705,183.2711162,23,8,2023,20,0,1,0,0,0,0,1,0
2,37.58459421,18.36453006,61.36472022,24,10,2023,7,0,0,1,0,0,0,0,1
6,21.05629611,1.563348331,124.3626771,3,10,2023,17,0,0,0,1,1,0,0,0
9,72.22660218,10.08608051,584.4759204,1,4,2024,6,0,1,0,0,1,0,0,0
7,93.08587162,19.48511504,524.6358772,21,8,2023,0,0,1,0,0,1,0,0,0
9,25.69469505,3.305914439,223.6072537,28,2,2024,23,0,0,0,1,0,0,0,1
5,85.43163336,7.631630081,394.5590356,11,3,2024,0,0,0,1,0,0,1,0,0
7,36.8491339,7.916541348,237.5236989,28,6,2023,9,1,0,0,0,0,1,0,0
7,64.62082393,6.503822123,422.9260034,18,2,2024,7,0,1,0,0,0,1,0,0
3,17.98287262,2.372441753,52.66871832,14,5,2023,18,0,0,1,0,0,0,0,1
7,31.53695624,4.784666796,210.1961258,22,10,2023,8,0,1,0,0,0,0,0,1
1,24.22715387,8.042078264,22.2787872,15,7,2023,5,1,0,0,0,0,0,0,1
9,24.51501345,10.57755312,197.2973239,23,7,2023,23,1,0,0,0,1,0,0,0
6,94.01192326,15.25463687,478.0244745,15,12,2023,7,1,0,0,0,0,1,0,0
5,42.74587571,10.29960356,191.7160999,21,10,2023,12,0,0,0,1,1,0,0,0
7,27.647596,7.376276177,179.2576307,1,11,2023,6,0,0,0,1,1,0,0,0
5,25.41636881,2.610959634,123.7637884,6,8,2023,0,0,0,0,1,1,0,0,0
5,70.56367584,19.32725899,284.6282573,26,2,2024,21,0,1,0,0,0,1,0,0
7,74.66393612,8.077920727,480.4284978,6,5,2023,23,1,0,0,0,1,0,0,0
7,98.17816224,18.22355383,562.006284,8,1,2024,12,0,0,0,1,0,0,0,1
3,66.34711744,1.189808269,196.6731418,20,8,2023,22,0,0,1,0,1,0,0,0
3,51.29254962,17.54953494,126.8728371,29,2,2024,17,0,0,1,0,0,0,0,1
3,30.17325974,0.420747145,90.13891982,5,1,2024,11,1,0,0,0,0,0,0,1
6,13.54010959,8.035890347,74.71224739,16,11,2023,12,0,0,0,1,0,0,1,0
6,89.27082495,1.780354003,526.0889295,16,10,2023,21,0,1,0,0,0,0,1,0
3,80.99694372,12.0121209,213.8024787,23,7,2023,6,0,1,0,0,0,0,0,1
3,81.65500655,7.321793084,227.0291878,5,7,2023,21,0,0,1,0,1,0,0,0
8,38.98471323,16.92831473,259.0820662,19,12,2023,23,1,0,0,0,1,0,0,0
8,42.18321537,5.77550329,317.975379,14,5,2023,8,0,0,0,1,0,1,0,0
7,80.52816988,19.52553792,453.6322807,20,8,2023,0,0,1,0,0,1,0,0,0
4,71.88093224,14.29388403,246.4254206,30,8,2023,17,0,1,0,0,0,1,0,0
4,68.46463346,6.140075864,257.0434121,12,10,2023,20,0,0,0,1,0,0,1,0
3,59.92251601,15.79484486,151.3735427,8,7,2023,13,0,0,0,1,0,1,0,0
5,43.15267663,16.39741474,180.3837664,8,3,2024,4,0,0,1,0,0,0,1,0
3,76.71340654,1.057729984,227.7059575,15,10,2023,3,0,1,0,0,1,0,0,0
8,42.48171293,0.191598959,339.2025473,23,6,2023,14,0,1,0,0,1,0,0,0
7,76.12322123,15.72771468,449.0554473,1,1,2024,16,1,0,0,0,1,0,0,0
3,27.13831986,17.7586796,66.95673777,9,3,2024,7,0,0,1,0,0,0,0,1
9,63.14123394,1.156796955,561.6973626,3,2,2024,0,1,0,0,0,0,0,0,1
5,42.15893393,16.05262894,176.9565835,28,1,2024,22,0,0,1,0,0,0,0,1
9,84.57200004,8.85095483,693.7791347,21,1,2024,10,1,0,0,0,1,0,0,0
7,56.68251704,16.19433728,332.5221134,7,2,2024,17,0,0,0,1,0,0,0,1
7,66.16134557,1.110228161,457.9876257,19,10,2023,4,0,1,0,0,0,0,0,1
6,17.49314263,5.37932328,99.31277964,19,4,2024,0,0,0,0,1,0,1,0,0
2,54.57158889,5.796876616,102.8162824,19,6,2023,13,0,1,0,0,0,0,0,1
9,80.26586349,7.068068801,671.3335533,2,4,2024,5,1,0,0,0,0,1,0,0
6,87.39882166,7.980483565,482.5438384,16,1,2024,3,0,1,0,0,0,0,1,0
8,74.9052696,0.373067731,597.0065777,17,9,2023,9,0,0,0,1,1,0,0,0
1,47.67159444,5.056629527,45.26101852,21,4,2024,7,1,0,0,0,1,0,0,0
5,33.1728626,13.00275991,144.2973746,13,10,2023,23,0,0,0,1,0,0,0,1
1,45.02362463,6.359019023,42.16056378,9,5,2023,3,0,0,0,1,0,0,1,0
8,60.54393155,2.490480195,472.2887754,16,10,2023,4,1,0,0,0,0,1,0,0
8,10.52205599,8.149582907,77.31641848,18,10,2023,7,0,0,0,1,0,0,0,1
1,92.08066948,13.25216714,79.87798526,2,9,2023,19,0,0,0,1,0,0,0,1
9,40.93461131,18.29079667,301.026103,20,11,2023,4,0,0,0,1,0,0,0,1
2,81.71264071,6.710122088,152.4592455,11,11,2023,19,0,0,1,0,0,0,1,0
9,58.10279114,5.942938173,491.8480037,5,2,2024,20,0,0,1,0,0,0,1,0
1,69.59699004,18.34087935,56.83229006,12,2,2024,19,1,0,0,0,0,1,0,0
9,78.35478905,19.41578636,568.2743155,16,10,2023,18,1,0,0,0,0,0,0,1
4,35.91189098,5.619336703,135.5755237,26,1,2024,0,0,0,1,0,0,1,0,0
9,64.54747704,17.82173927,477.3959458,9,9,2023,21,0,0,0,1,0,1,0,0
7,77.64809042,7.797664631,501.1534692,17,6,2023,5,1,0,0,0,0,0,1,0
6,79.38337884,12.72947664,415.6697411,13,3,2024,3,1,0,0,0,0,1,0,0
5,47.44029351,18.33524981,193.7099859,8,3,2024,16,1,0,0,0,1,0,0,0
9,75.5663615,0.224695664,678.5691044,20,5,2023,23,0,0,1,0,0,0,1,0
2,37.17101773,4.452466051,71.03198157,13,1,2024,22,0,0,1,0,0,0,0,1
2,21.18395135,16.66499604,35.30729339,20,11,2023,11,0,0,0,1,0,1,0,0
9,20.16287036,16.44101132,151.6310151,22,7,2023,22,1,0,0,0,0,0,0,1
3,55.51319604,1.670233203,163.7579886,20,5,2023,2,0,1,0,0,0,0,1,0
8,44.49341088,11.00637635,316.7703891,13,11,2023,18,0,0,0,1,1,0,0,0
9,30.92037703,5.750317446,262.2812148,3,6,2023,16,1,0,0,0,0,1,0,0
8,45.20606698,10.64366776,323.1558672,18,4,2024,13,0,1,0,0,0,0,0,1
4,47.06589926,12.10979154,165.4652679,4,5,2023,0,1,0,0,0,0,1,0,0
1,59.82158418,1.128503701,59.14649538,29,6,2023,13,0,1,0,0,1,0,0,0
4,15.21292191,1.035810344,60.22137957,21,2,2024,12,0,0,0,1,0,0,0,1
9,91.72189109,13.71267559,712.2992915,5,12,2023,3,0,1,0,0,0,0,1,0
2,43.49810484,6.660189201,81.20209752,17,8,2023,11,0,0,1,0,1,0,0,0
3,65.38412358,16.6202339,163.5513879,23,10,2023,2,1,0,0,0,0,1,0,0
8,37.57603739,4.758085153,286.3051003,9,8,2023,3,0,0,1,0,0,1,0,0
6,78.55083281,9.089218148,428.4670576,22,11,2023,9,0,1,0,0,0,1,0,0
8,51.28270317,6.578204534,383.2737765,18,4,2024,13,0,0,1,0,0,0,1,0
7,38.96156244,12.12716993,239.6563929,6,2,2024,2,0,1,0,0,0,1,0,0
5,96.74272694,8.276472472,443.6792089,7,11,2023,20,0,0,1,0,0,0,0,1
9,87.86862505,17.43352599,652.9502292,9,11,2023,1,1,0,0,0,0,0,1,0
4,26.22958227,8.65867191,95.83379519,1,8,2023,14,0,0,1,0,0,1,0,0
6,73.05760652,11.63648143,387.3376302,15,10,2023,7,0,0,0,1,1,0,0,0
2,77.88871042,16.41735208,130.2028932,6,10,2023,16,1,0,0,0,0,0,0,1
2,13.11011839,12.42255493,22.96301345,19,8,2023,1,1,0,0,0,0,0,1,0
2,96.4867333,12.52483821,168.8038521,17,1,2024,8,0,0,1,0,0,0,1,0
7,30.96751233,14.06737427,186.2783753,26,12,2023,5,1,0,0,0,1,0,0,0
2,91.75366277,7.711814451,169.3555811,2,10,2023,14,0,0,1,0,0,0,1,0
2,68.86634785,0.39942697,137.1825542,4,1,2024,11,0,1,0,0,0,1,0,0
9,56.08984778,12.81765067,440.1040233,12,1,2024,5,0,1,0,0,0,0,0,1
7,80.72540987,3.791763391,543.6514533,6,6,2023,20,0,1,0,0,1,0,0,0
3,70.75246611,8.595940898,194.0118778,30,3,2024,0,0,1,0,0,0,0,1,0
3,76.62233,19.15720286,185.8309044,29,11,2023,19,0,1,0,0,0,0,0,1
7,87.21152592,19.85104293,489.2938993,10,2,2024,1,0,1,0,0,1,0,0,0
5,52.40636606,7.639107039,242.0149383,23,11,2023,10,0,0,0,1,1,0,0,0
6,48.31563674,2.906944406,281.4667683,15,12,2023,12,1,0,0,0,0,1,0,0
8,90.98000309,7.765621632,671.3187223,10,8,2023,2,1,0,0,0,0,0,1,0
9,81.80704835,7.073096851,684.1868093,10,5,2023,23,0,1,0,0,0,1,0,0
1,11.7320753,17.29675292,9.702807221,19,8,2023,13,0,0,1,0,0,0,1,0
3,68.84366577,5.138725192,195.9179369,21,7,2023,19,1,0,0,0,0,0,1,0
7,91.3514101,15.004098,543.514685,15,6,2023,12,0,0,0,1,0,1,0,0
6,71.52249704,4.762106603,408.6991169,22,2,2024,12,0,0,1,0,1,0,0,0
7,59.80966613,9.898877598,377.2242634,1,5,2023,19,0,0,1,0,0,0,0,1
8,25.83012264,1.99956521,202.5090599,3,4,2024,18,0,0,0,1,0,0,1,0
6,95.55202055,10.77095364,511.5609403,19,5,2023,12,0,0,1,0,0,1,0,0
3,66.37146607,13.35068543,172.5312613,23,1,2024,15,1,0,0,0,0,0,1,0
2,19.09235768,7.56340187,35.29665188,6,8,2023,3,0,0,0,1,0,1,0,0
7,93.48798558,10.61093621,584.9762454,19,3,2024,12,0,1,0,0,0,0,1,0
1,56.49448124,12.26335038,49.56636506,3,12,2023,22,0,1,0,0,1,0,0,0
3,24.15026398,12.8267447,63.15771382,4,3,2024,11,0,1,0,0,1,0,0,0
4,30.38803756,8.752639403,110.9131289,10,7,2023,9,1,0,0,0,0,1,0,0
1,97.10302179,16.28008768,81.2945647,7,1,2024,20,0,0,0,1,1,0,0,0
5,49.29698124,12.5336173,215.5914313,21,11,2023,9,1,0,0,0,0,0,0,1
3,47.77067198,5.950793911,134.7838132,5,12,2023,16,1,0,0,0,0,0,0,1
2,53.7551377,8.315380798,98.57038661,22,7,2023,6,0,0,1,0,0,1,0,0
3,73.04683471,1.223282853,216.4597959,8,4,2024,0,0,0,1,0,0,1,0,0
8,42.851813,17.60526526,282.4611012,15,5,2023,4,0,1,0,0,0,0,0,1
6,47.89384686,17.78064222,236.2680798,25,2,2024,17,0,0,0,1,1,0,0,0
